"","name","Amp","Q","X_peak","Y_peak","X_sig","Y_sig","method","amplitude","orientation","rss","rmse","deviance","AIC","R2","R2_adj"
"49","CALSTC08-LM-04-3551-cell1",1,-1,-1.88666351888561,1.15097777127308,1.76959578488112,1.7295549172119,"elliptical_log","constrained","constrained",1.60916256581866,0.195738076071708,1.60916256581866,-7.81130345348781,0.494015545857889,0.481365934504336
"50","CALSTC09-LM-02-2941-cell1",1,-1,-2.78257988532723,2.29134704189584,2.48111278196338,1.6615159301148,"elliptical_log","constrained","constrained",0.734708699086841,0.132261348337193,0.734708699086841,-40.7390969949474,0.725195738030252,0.718325631481009
"51","CALSTC09-LM-02-2941-cell2",0.913670355967694,-1,-2.47609562015442,2.47030981521137,1.53238713119585,1.74094496317801,"elliptical_log","constrained","constrained",0.651784791264965,0.180524900119757,0.651784791264965,-1.7179210686755,0.542484397201384,0.517066863712572
"52","CALSTC09-LM-02-3001-cell1",1,-1,-4.5662608297153,25.848474575476,5.75307882904759,25.7394718152204,"elliptical_log","constrained","constrained",1.74609793496683,0.203896445178314,1.74609793496683,-4.38117820930113,0.170714383829182,0.149982243424912
"53","CALSTC09-LM-02-3001-cell2",1,-1,-8.32398178983495,2.5284763904792,8.34291524187653,1.52400079563748,"elliptical_log","constrained","constrained",2.13568014978399,0.225498397723375,2.13568014978399,4.07768984683736,0.40357356243058,0.388662901491345
"54","CALSTC09-LM-03-3163-cell1",1,-1,-4.10842829280172,1.6801400259751,1.77872301111304,2.02866220914083,"elliptical_log","constrained","constrained",1.20109695000682,0.207114267116248,1.20109695000682,1.28941897332699,0.397966275470866,0.374811132219745
"55","CALSTC09-LM-03-3163-cell2",1,-1,-6.20297285071572,21.1992228274949,4.48531046677993,19.6576053977451,"elliptical_log","constrained","constrained",1.15727611667036,0.165994557904939,1.15727611667036,-21.6563862997344,0.357426270920395,0.341361927693405
"56","CALSTC09-LM-03-3220-cell1",1,-1,-3.81490066198945,1.91629064858734,1.0013365954889,2.54814995687948,"elliptical_log","constrained","constrained",1.17180307441693,0.167033150004432,1.17180307441693,-21.1324538032992,0.552311692609984,0.541119484925234
"57","CALSTC09-LM-03-3220-cell2",1,-1,-3.91802744860618,2.29944679350974,1.38187953283413,1.50076602671886,"elliptical_log","constrained","constrained",1.7254081067745,0.202684842549691,1.7254081067745,-4.88181572086174,0.3716736537221,0.355965495065153
"58","CALSTC09-LM-03-3285-cell1",1,-1,-2.44128861953343,-0.72011597758433,1.31505315402572,3.98293208899786,"elliptical_log","constrained","constrained",0.745654900528478,0.133242966447843,0.745654900528478,-40.1179673755245,0.768325937484437,0.762534085921548
"59","CALSTC09-LM-03-3285-cell2",1,-1,-2.4318144684025,1.11043714315093,1.37089430809678,4.95904739702622,"elliptical_log","constrained","constrained",3.62045980359786,0.293600790011177,3.62045980359786,26.2459563055752,0.255401624110824,0.236786664713594
"60","CALSTC09-LM-03-3530-cell1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","CALSTC09-LM-03-3530-cell2",0.944396804271319,-1,-5.23128837896031,-28.1755463438946,4.07825221952989,51.263705530724,"elliptical_log","constrained","constrained",0.470272037808642,0.129597183309427,0.470272037808642,-24.9655989658656,0.727069280847059,0.716571945495023
"62","CALSTC09-LM-03-3530-cell3",1,-1,-3.94547075609634,24.0074549719131,2.67546800044068,31.5997358921947,"elliptical_log","constrained","constrained",1.49793138292238,0.18885188091921,1.49793138292238,-10.8197138920785,0.431945338195822,0.417743971650718
"63","CALSTC09-LM-03-3594-cell1",1,-1,-2.83341525300669,12.5364093712875,3.86376632946914,16.0866175085383,"elliptical_log","constrained","constrained",0.811368836306102,0.150126690600722,0.811368836306102,-24.3682786990626,0.522012986623307,0.507954545053405
"64","CALSTC09-LM-03-3668-cell1",1,-1,-3.89434733373803,9.09289734176544,3.61641090686471,12.4500979409636,"elliptical_log","constrained","constrained",0.989093178073923,0.16575527292383,0.989093178073923,-17.2379099388107,0.618500063057262,0.607279476676593
"65","CALSTC09-LM-03-3668-cell2",1,-1,-11.2074775578584,2.36003692178306,10.1645000912257,7.31396870518814,"elliptical_log","constrained","constrained",1.69152034819335,0.200684563443738,1.69152034819335,-5.71492214742299,0.449509638029901,0.435747378980648
"66","CALSTC09-LM-03-3731-cell1",1,-1,-5.46206530211476,12.2102824944864,5.51783215123022,13.8149251715142,"elliptical_log","constrained","constrained",0.867689800592012,0.143733367616836,0.867689800592012,-33.7519692116553,0.606384144379228,0.596543747988708
"67","CALSTC09-LM-03-3731-cell2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","CALSTC09-LM-03-3800-cell2",1,-1,-4.15926241691515,-0.0104726129743024,3.19852447524938,6.85509091169492,"elliptical_log","constrained","constrained",1.89307635020713,0.212304607659615,1.89307635020713,-0.986752596919384,0.528810670017961,0.51703093676841
"69","CALSTC09-LM-03-3800-cell4",1,-1,-9.44745697312234,-1.8733731830055,6.64794896180691,8.48501305765321,"elliptical_log","constrained","constrained",0.9230175665954,0.148245096810862,0.9230175665954,-31.1557817077425,0.602584780533331,0.592649400046664
"70","CALSTC09-LM-04-3463-cell1",1,-1,-29.9183894368288,7.39030749706174,30.3903173422721,11.9581909356236,"elliptical_log","constrained","constrained",0.88354732895273,0.145040825857898,0.88354732895273,-32.9913247690745,0.327626894335522,0.31081756669391
"71","CALSTC09-LM-04-3595-cell1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","CALSTC09-LM-04-3595-cell4",1,-1,5.65971157846982,20.1986325264828,70.643087027692,19.1070296750543,"elliptical_log","constrained","constrained",2.58516575207881,0.248095879703162,2.58516575207881,12.0998771398166,0.153127749562186,0.13195594330124
"73","STC01-LM-01-5466-cell1",1,-1,-2.20001841861276,1.71888142405493,2.28812443799888,2.77481666756961,"elliptical_log","constrained","constrained",0.649215242330683,0.134289823633095,0.649215242330683,-32.3947821330004,0.802456271248702,0.796646161579546
"74","STC01-LM-01-5466-cell2",1,-1,-2.14144012963035,2.04946092283069,2.20827125729511,1.98078202377789,"elliptical_log","constrained","constrained",0.643927409668088,0.133741812799065,0.643927409668088,-32.6892013706378,0.754648583442249,0.747432365308198
"75","STC01-LM-01-5531-cell1",1,-1,-2.63299527768517,1.79499811540829,2.85914764455849,2.70689312343312,"elliptical_log","constrained","constrained",0.362671506573098,0.100370356758952,0.362671506573098,-53.3563880134378,0.891540798803474,0.888350822297694
"76","STC01-LM-02-5254-cell1",1,-1,-2.41489743712668,1.36216529686047,2.08800850721074,3.05662953611611,"elliptical_log","constrained","constrained",0.358701338027701,0.0998194673213849,0.358701338027701,-53.7526533062165,0.859676260636141,0.855549091831322
"77","STC01-LM-06-5286-cell1",1,-1,-2.27679833310288,8.04842523905264,1.73466703380285,8.09965220874239,"elliptical_log","constrained","constrained",1.85983656686907,0.227293041814909,1.85983656686907,5.49448280355142,0.430692463162868,0.413948123844129
"78","STC01-LM-07-5424-cell1",1,-1,-2.82420688909839,1.76074236130567,2.6028457906968,3.8433078302226,"elliptical_log","constrained","constrained",0.621395806165124,0.131381104484998,0.621395806165124,-33.9714405117019,0.788762024216295,0.782549142575597
"79","STC01-LM-10-5435-cell1",1,-1,-2.21366427281872,2.42563785121349,3.73321994051394,3.21814636137852,"elliptical_log","constrained","constrained",0.470804090432248,0.114358608774748,0.470804090432248,-43.9623831471816,0.89512693950865,0.892042437729493
