"","r_i","r_s","r_is","R_indp","R_diag","ZF_indp","ZF_diag","Z_diff","name"
"36",0.751534031531676,0.829247406224088,0.871464214146865,0.105339970063983,0.538744344222359,0.105732220278622,0.602384772398753,-2.19315828698821,"CALSTC08-LM-03-3203-cell1"
"37",NA,NA,NA,NA,NA,NA,NA,NA,"CALSTC08-LM-03-3203-cell2"
"38",0.791013190875404,0.798188652569433,0.997772530123915,-0.134315132854086,0.218990052194961,-0.135131696514556,0.222595040897718,-1.57967850015843,"CALSTC08-LM-03-3575-cell1"
"39",0.816493665042323,0.818247002620459,0.999457918382888,-0.0692058734852927,0.115528801914757,-0.0693166781673567,0.11604694156926,-0.818543581415365,"CALSTC08-LM-03-3575-cell2"
"40",0.771158895533232,0.760948122891933,0.996791818080764,0.243638017094668,-0.151833343299728,0.24863808648032,-0.153016508952856,1.77365866886374,"CALSTC08-LM-03-3622-cell1"
"41",0.720530021009379,0.730440128744351,0.995632977488184,-0.105401566840238,0.201697703028182,-0.10579450864253,0.204501622251701,-1.37023061290231,"CALSTC08-LM-03-3681-cell1"
"42",0.807739064084724,0.815131419573122,0.997377677154657,-0.125342655746471,0.22290363284649,-0.12600532402799,0.226709484772331,-1.55754642266849,"CALSTC08-LM-03-3681-cell2"
"43",0.73778675077905,0.66587573680683,0.925838605753437,0.430192237693907,-0.0674055904920036,0.460132550670368,-0.0675079557691005,2.32999738813075,"CALSTC08-LM-03-3739-cell1"
"44",0.7341739467556,0.727733212724465,0.942234713101146,0.211022490677845,0.158160984066416,0.214241250112235,0.159499932020764,0.181556412638905,"CALSTC08-LM-04-3345-cell2"
"45",0.75466385002745,0.746654723422742,0.99468215732593,0.174856627844238,-0.0591339583726589,0.176672122305122,-0.0592030303856334,1.04159647143666,"CALSTC08-LM-04-3411-cell1"
"46",0.743955267019587,0.646137908253066,0.87459333063247,0.483301963154284,-0.0139520509384166,0.52728365097782,-0.0139529563449681,1.9886302770839,"CALSTC08-LM-04-3411-cell2"
"47",0.82899702010353,0.795429142846177,0.952482425717198,0.386595661855161,0.03418976183491,0.407791266967297,0.0342030931108525,1.64972070699411,"CALSTC08-LM-04-3482-cell1"
"48",0.755023123660493,0.651827192981497,0.857805643164958,0.502543494711164,0.0123559325222114,0.552703243997908,0.0123565613693852,2.16138673051409,"CALSTC08-LM-04-3482-cell2"
"49",0.702862394681839,0.704606061911953,0.826683092987388,0.301492666153917,0.308718659113767,0.311160705718437,0.319128461730334,-0.0351846578691601,"CALSTC08-LM-04-3551-cell1"
"50",0.851584251868394,0.780140470402865,0.785038125253393,0.617100177581544,0.343719281535473,0.720308207848022,0.358304004731439,1.59856727726562,"CALSTC09-LM-02-2941-cell1"
"51",0.736535401186789,0.728623745581528,0.875237496329395,0.298279545501916,0.256687381824713,0.307630064329025,0.262558884188308,0.131403941622214,"CALSTC09-LM-02-2941-cell2"
"52",0.413175971989154,0.399802232615029,0.997271822545841,0.213780025923848,-0.182182142629382,0.217129069466887,-0.184238819758042,1.77239260852867,"CALSTC09-LM-02-3001-cell1"
"53",NA,NA,NA,NA,NA,NA,NA,NA,"CALSTC09-LM-02-3001-cell2"
"54",0.630845682771045,0.580983704714997,0.784063988499329,0.347038633525734,0.179323040741679,0.362072946384027,0.18128314940266,0.639188457074317,"CALSTC09-LM-03-3163-cell1"
"55",0.597851378622141,0.595526100782167,0.999433185048678,0.098462824554654,-0.0736092852056444,0.0987828850648807,-0.0737426654829343,0.76185220288493,"CALSTC09-LM-03-3163-cell2"
"56",0.743176757312811,0.799232024748404,0.904615137372664,0.0787722844852258,0.445120720716392,0.0789358230328955,0.478598782761484,-1.76486384372585,"CALSTC09-LM-03-3220-cell1"
"57",0.609650435677774,0.675292810790973,0.787823407341243,0.170913869986394,0.399412691403644,0.172607881173173,0.422949948664007,-1.10548063743057,"CALSTC09-LM-03-3220-cell2"
"58",0.87654203406593,0.845480266087348,0.977751801137637,0.445223787567859,-0.11449764832751,0.478727323628241,-0.115001964889091,2.62183754776002,"CALSTC09-LM-03-3285-cell1"
"59",0.505372757586738,0.507666969221403,0.986414958735669,0.0325194234116018,0.0646183333949531,0.0325308939271883,0.0647084979690955,-0.142092452074754,"CALSTC09-LM-03-3285-cell2"
"60",NA,NA,NA,NA,NA,NA,NA,NA,"CALSTC09-LM-03-3530-cell1"
"61",0.852683576039236,0.852817275661862,0.999974285660895,-0.0298456202187878,0.041538953015673,-0.0298544867300001,0.0415628693891145,-0.252498484031202,"CALSTC09-LM-03-3530-cell2"
"62",0.657225485047425,0.666743487584598,0.997561502349382,-0.151726129938205,0.211409099190373,-0.1529067674669,0.214645911426637,-1.62306868288295,"CALSTC09-LM-03-3530-cell3"
"63",0.722504662008009,0.723724584530994,0.995691258474478,0.029666428341518,0.0675864413414803,0.0296751360513949,0.067689634294148,-0.154415621828546,"CALSTC09-LM-03-3594-cell1"
"64",0.786447749731196,0.795453947916335,0.996092440812418,-0.110197743413536,0.221437434183519,-0.110647085615207,0.225167156861821,-1.36408390135356,"CALSTC09-LM-03-3668-cell1"
"65",0.670454799393591,0.730786366315464,0.920303604052283,-0.00782854946421199,0.391946891055567,-0.00782870939740779,0.414098229400144,-1.86317891326086,"CALSTC09-LM-03-3668-cell2"
"66",0.778706712684068,0.779264775520729,0.996316723616856,0.0430263530028678,0.0636871036219627,0.0430529336237214,0.0637734197463246,-0.0914991892344479,"CALSTC09-LM-03-3731-cell1"
"67",NA,NA,NA,NA,NA,NA,NA,NA,"CALSTC09-LM-03-3731-cell2"
"68",0.727193694979516,0.829482259350511,0.907353702830365,-0.108352853446742,0.587967103553222,-0.108779898846377,0.674553367019646,-3.45910604138416,"CALSTC09-LM-03-3800-cell2"
"69",0.776263344834297,0.81762945656834,0.954458857633242,-0.0240458281760772,0.407905888947685,-0.024050464231996,0.433096550313256,-2.01870655660968,"CALSTC09-LM-03-3800-cell4"
"70",NA,NA,NA,NA,NA,NA,NA,NA,"CALSTC09-LM-04-3463-cell1"
"71",NA,NA,NA,NA,NA,NA,NA,NA,"CALSTC09-LM-04-3595-cell1"
"72",0.391315409308381,0.344746173199182,0.981773750748306,0.296255394570597,-0.225485954136988,0.305409703624757,-0.229428473241508,2.36178144013281,"CALSTC09-LM-04-3595-cell4"
"73",0.895799236017034,0.899837187933223,0.879507940994558,0.502836197525524,0.529403466185807,0.553094922945828,0.589315968085907,-0.147130580887027,"STC01-LM-01-5466-cell1"
"74",0.86870511880744,0.868142827906005,0.8282927335107,0.53807256372032,0.535438183404704,0.601438757554427,0.597738224686764,0.0150316355672552,"STC01-LM-01-5466-cell2"
"75",0.944214381802922,0.876407213836816,0.846931178391253,0.7887361932004,0.438148641172059,1.06807849521103,0.469937285350053,2.42966108015298,"STC01-LM-01-5531-cell1"
"76",0.927187284552663,0.903272421210826,0.905050139077967,0.601039801542078,0.402473530285525,0.694773457218922,0.426597090190134,1.08933755247881,"STC01-LM-02-5254-cell1"
"77",0.656271638243546,0.893749173541438,0.728421751908905,0.0170675251036612,0.804157541088203,0.0170691826524157,1.11026923530472,-4.44059960584869,"STC01-LM-06-5286-cell1"
"78",0.88812275289866,0.911400517642405,0.913696763172346,0.331134137727251,0.534984015601988,0.344101528888285,0.597101733316217,-1.02769168857664,"STC01-LM-07-5424-cell1"
"79",0.946111483657529,0.920818510428903,0.911094848779223,0.666602549087912,0.440653687877797,0.804603553453994,0.473041718679357,1.34681053961036,"STC01-LM-10-5435-cell1"
"80",0.926076346392857,0.894249756272306,0.946628905177129,0.551450225216361,0.144699760429516,0.620462872875249,0.145722549474949,1.92840430976667,"STC02-LM-01-5324-cell1"
"81",0.951272888329724,0.909372325234354,0.929058886006203,0.691504423822374,0.224284307112415,0.850833050040294,0.228162817623088,2.52929844079049,"STC02-LM-01-5385-cell1"
"82",0.796406549937624,0.818930688762259,0.887750881424181,0.262703490372856,0.402031381900943,0.269010098831519,0.426069588266252,-0.63797866199014,"STC02-LM-01-5450-cell1"
"83",0.857047497343711,0.816561971539981,0.945564918556263,0.452121672456206,0.0367848814615678,0.487363878032665,0.0368014864898337,1.83019308628929,"STC02-LM-01-5450-cell2"
"84",0.813862268576792,0.868086401702628,0.945971371725194,-0.0454928117988586,0.521187774258083,-0.0455242347404168,0.577969115813329,-2.53264196246689,"STC02-LM-01-5525-cell1"
"85",0.907184325750861,0.911675276429556,0.968596856008452,0.236263950899184,0.315261307450307,0.240813461861723,0.326376671503829,-0.347559400578195,"STC02-LM-01-5525-cell2"
"86",0.823115748729624,0.824818441452204,0.926051111927197,0.277869098887863,0.291959735346807,0.285371388608727,0.300707278104477,-0.0622946776163617,"STC02-LM-02-5253-cell1"
"87",0.789095812323475,0.800227955208799,0.924140384408955,0.216365999283449,0.302503411900929,0.219840463981879,0.312272885528222,-0.375462271237995,"STC02-LM-02-5253-cell2"
"88",0.862226196288317,0.965868336916982,0.863433777094685,0.21628748141862,0.866434907296728,0.219758091301368,1.31859823937022,-4.4635097817336,"STC02-LM-02-5304-cell2"
"89",0.719816526257451,0.736774154900789,0.992387896275007,-0.136298495444923,0.262459407191122,-0.13715204828385,0.268747940058325,-1.64877354686656,"STC02-LM-02-5375-cell1"
"90",0.882700996566308,0.798605943363456,0.865493166274348,0.635240149305026,0.147129278983983,0.750152879556506,0.148204921659705,2.4451241637729,"STC02-LM-02-5447-cell1"
"91",0.839589930486991,0.769159346334325,0.904721944593587,0.527896770108744,0.0413282485037093,0.587224869772801,0.0413518025287521,2.21734688117354,"STC02-LM-03-5423-cell1"
"92",0.86281554711618,0.808270159559544,0.90379113947898,0.525040566992746,0.13157044769076,0.583273446901091,0.132337627698056,1.83170995661572,"STC02-LM-03-5498-cell1"
"93",0.830086661555521,0.938926775584667,0.867196695152648,0.0925105348292777,0.788951765502642,0.0927758061716293,1.06864920728577,-3.96401649435701,"STC02-LM-05-5160-cell1"
"94",0.948740427980538,0.945433368186692,0.970196646133517,0.398779470904846,0.326018407314481,0.422196762350912,0.338366626250829,0.340519622571468,"STC02-LM-05-5517-cell1"
"95",0.896112845134131,0.801658198516698,0.922171692301397,0.678369322375422,-0.143954329469277,0.826087018098771,-0.144961260604008,3.146556049954,"STC03-LM-03-5176-cell1"
"96",0.708572815961105,0.719357045707021,0.993271530650146,-0.0738893001024906,0.19030869816836,-0.0740242116997556,0.192657448256925,-1.08326602365007,"STC03-LM-03-5249-cell1"
"97",0.687145070981525,0.760428850010886,0.909604017649463,-0.0168411568620327,0.448560784180702,-0.0168427493216312,0.482897081673817,-1.83616138512532,"STC03-LM-03-5249-cell2"
"98",0.777570719859681,0.794885900802652,0.884757354308789,0.262710451244056,0.364866023481162,0.269017575719809,0.382487794112038,-0.460918206000446,"STC03-LM-03-5330-cell1"
"99",0.825539534313397,0.769905441698771,0.909735444581523,0.472264672276645,0.0805895179618488,0.512981101443043,0.080764668449383,1.75567145037763,"STC03-LM-03-5483-cell1"
"100",0.808444214234356,0.686067508191141,0.881242463207014,0.592798675276269,-0.0947811019156801,0.681970101286424,-0.0950664622757012,3.15633744209253,"STC03-LM-03-5590-cell1"
"101",0.803628228153225,0.680111750764751,0.835404829373149,0.58435083718064,0.0267707345716344,0.669044245070789,0.026777132603712,2.08118330750714,"STC04-LM-01-5098-cell1"
"102",0.800746911769372,0.938369726788489,0.878407926631817,-0.14241553097571,0.820857780235761,-0.143390253097607,1.15944148133284,-5.29212752264573,"STC04-LM-01-5225-cell2"
"103",0.802967866528832,0.770407902712153,0.860620439702722,0.43101802609495,0.261454525799215,0.461146311505949,0.267669021597157,0.785908466821956,"STC04-LM-02-5259-cell1"
"104",0.791323402043898,0.779945771267931,0.957701067184648,0.246359124541003,0.125580584882931,0.251532958856248,0.126247058211139,0.40597271762372,"STC05-LM-01-5409-cell1"
"105",0.764835004106573,0.675553249260249,0.872019941671604,0.486957631851888,0.0272789892935455,0.532064511472583,0.0272857588082749,2.05042098624454,"STC05-LM-01-5474-cell1"
"106",0.687976422400018,0.742662130409942,0.923967742053112,0.00695189057357181,0.385465163343613,0.00695200256895533,0.406462800892176,-1.62282053432231,"STC05-LM-02-5612-cell1"
"107",0.806718463736621,0.843892718361831,0.916608670930916,0.154781653331194,0.442110451768019,0.156035783973558,0.474850955296504,-1.2950333479041,"STC05-LM-05-5696-cell1"
"108",0.804373453504638,0.723694671256823,0.812479822996268,0.537828779342342,0.202551852274604,0.601095693567458,0.205392153712943,1.60735537731424,"STC05-LM-09-5640-cell1"
"109",0.798255659559554,0.794927559116875,0.853003040743769,0.379544733375573,0.362690299634883,0.399527655395468,0.37998023150134,0.0794020112137957,"STC06-LM-04-5545-cell1"
"110",NA,NA,NA,NA,NA,NA,NA,NA,"STC06-LM-04-5545-cell2"
"111",0.780864716828712,0.718804430540272,0.867707441756576,0.454760170593067,0.132815626582727,0.490685291493175,0.133604953278759,1.45046719059716,"STC06-LM-04-5602-cell1"
"112",0.8834512347245,0.82002218214532,0.885938352658967,0.591307647338583,0.171828955578004,0.679674348950597,0.173550654353183,2.05588416620282,"STC06-LM-04-5602-cell2"
"113",0.91620502857438,0.802671826395191,0.835158005927997,0.74944845492402,0.170130708784073,0.971695590251414,0.171801265267421,3.24918610791016,"STC06-LM-06-5764-cell1"
